RegionName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31
"MONROE, LA",9357.466858538288,9552.239571735166,9676.18735428166,8962.93097417343,8551.450569655028,8696.97827730461,8600.937547115733,9259.536677243648,9284.543539988745,9339.656723101927,8780.497554214999,8265.435753950851,8227.112927471775,7990.977075243968,8037.576609429045,7974.958106235085,8109.073706684018,7990.352862246155,7754.418468391782,7574.757221779317,7390.202877314258,8209.391504312465,8423.828461519246,8762.322222337183,8412.783575720641,8153.940114448819,7731.23499864864,7434.835280835588,7318.571013104152,8111.353205116861,8444.433716580706,8946.79497475573,8790.209692440978,8635.88642855209,9080.374649103467,,12260.533972185363,12304.164660016057,9426.715399610135,10290.301637933217,10391.857193488771,10851.504035594036,10151.639708431836,10429.663277455404,10322.782813320386,10823.230238543943,12627.204354705558,14859.168529532404,15229.323304708916,13524.964827697424,11944.670705482966,11833.375833688093,11558.0918787268,11240.746620958094,11049.736263142651,12455.25667130592,12109.778745091637,11517.340465590518,11507.405857944645,11272.565167735977,11715.17824949698,10564.99122153209,10915.294846585715,11101.089513252382,10968.278006006009,11118.272,10706.55325170068,11622.933345267931,11464.802504146435,11977.220422257078,11294.195354907057,11728.619030919515,11634.727291819803,11892.503821158132,11645.441755497935,12005.869658119658,11548.092641376888
"ELKHART, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13045.139784946236,13178.929292929291,12972.087187666137,14149.265217969163,13435.3022550062,11967.921283346284,10840.711338149637,10754.17228091058,10928.123248990118,11067.615769944345,11664.502962625877,12694.775071469412,13103.61271102284,12195.027412280702,12191.355454608743,12965.083098962345,12866.316131608395,11644.98202867429,10843.279879713848,11042.30003334231,10362.254623360135,9160.156688804556,9087.915436187002,9477.009160296364,10936.229046728646,10885.728910260445,11468.176240072651,11130.549317415293,11505.641686893205
"JOHNSON CITY, TN",8814.986840749909,9245.063651011706,9082.804692578837,8611.697784898868,8929.591756530075,9108.205218068537,8662.551268861454,8309.985186990109,7609.746853656776,7695.926516998711,7913.429158009841,8184.097393303959,8067.719303104423,7895.317850347616,8081.238514729875,8861.667776551158,8837.33413859696,8889.775238920585,9441.539093607607,9421.427608758466,9812.945048052065,9477.090181493926,9654.599058313148,9785.648844345436,9123.808752391413,9684.918663922375,9274.651438596493,9562.451196172247,8976.853343782654,9171.105343782654,8887.732363984675,8926.118248097411,8607.546933455667,9847.63241858869,10804.651404409406,12267.506433336865,12148.445706657949,,16366.908692330688,16497.723580341226,15086.69245110121,14825.609334218092,16710.170328779088,19164.329344729344,19425.86267806268,19634.00841180163,17855.567962066183,20929.48901469776,20073.4968514027,20208.35292772364,19039.54298620317,22373.24652865321,22558.85386503068,21028.16833043948,18772.87589690165,18527.66076328702,17292.419544309003,16218.990514249852,15788.977226811849,15199.82249889958,14771.506764132551,15030.046446672235,17206.627073452863,19630.40614252193,21899.49297377329,22721.51116746919,22096.53960406905,19802.407328324112,16626.606103348844,18629.541118005112,17314.680823887466,17013.835938712426,14399.692307276113,15872.47122884474,15740.488888888887,14180.547867298576,13719.087524742585
"YUMA, AZ",6985.885331621296,7528.000488685185,7979.167990481978,8339.993038379529,7537.858300911973,6826.533099651339,7004.151312417296,7256.301561227728,7567.498437454084,6913.767876747683,7031.739121284144,7175.745081345588,7393.111486632767,8212.789462890118,8613.613672689979,8941.36084662772,8111.4350378421905,8181.491229044834,8135.855125780552,8193.483887685314,7600.321899381222,14313.245165945167,14373.409111523397,15359.09682519861,9218.002948935986,9954.671741452992,8993.03413259958,8137.597128631326,8606.137406409105,8972.59365079365,9183.489682539685,7951.3035714285725,8639.122619047619,9053.069110275688,10241.927443609022,9495.74649122807,9940.671276595744,10752.65649672153,12721.378718943752,15201.990095409232,15698.81686358754,15201.539085809762,12237.33500417711,11173.565323565324,11284.931485181483,12125.943773967969,13105.699085323278,12409.64457682365,12725.706861262684,11636.617266906424,11657.59521189864,11231.598646191918,11538.666391808683,11936.899767801857,11920.386477445092,11934.364873803635,11155.811670943547,11463.39977770178,11353.539326882106,11793.880666751384,11365.062429297288,11211.636769005849,11127.36672069667,11260.68168780193,11339.721824336772,12244.220252833367,11562.936245480429,11459.469025612254,10764.058423202614,11019.488049847792,11465.74676316016,11279.375110499095,11528.023161078656,10927.5407120113,11229.953614672364,10792.856422975174,10408.578728991595
"GAINESVILLE, GA",11497.960338100136,11115.295172522674,12817.006783711922,12967.721462438132,12850.483015421798,12112.671000120112,11345.491918029951,10496.578857000188,10158.005863483537,10985.373346827611,10551.905636193873,10605.22043757974,10299.0027996621,11022.649257478944,11774.925512076348,11929.518758538446,11621.41923544486,10880.769399699684,10501.324399627212,10407.138171009758,9502.06926823198,8629.82210072704,8378.968274566198,9484.886159623667,10693.818353882116,10771.292431704876,10588.055063654208,9859.289252248303,10680.25375731688,11765.38468353352,13369.761666240736,12797.624143971969,12413.94898735289,12430.784694855263,14156.50301911465,18757.07550545715,19947.564200144345,,26629.692839308005,,31232.88480156024,26668.086837447056,21641.26669846654,19557.79588768719,18933.75740821393,18041.47628933281,19620.64517017017,20469.472150997157,23162.72334147334,25076.174267399267,27288.03030694205,26281.67976497429,25091.12664365509,23492.23054996356,22115.3898567124,19721.97104820704,17555.99432343578,18492.94042878457,19111.535085881857,18133.369751734208,17032.256533663938,17543.804901962303,19326.898202538912,21473.48348500313,20492.38607364256,20236.46135694922,17770.898664047985,17806.010929015338,16329.82539561356,17327.481484550397,16112.38970786669,17782.195814011702,17798.00568045495,19676.39491603253,19992.2243461124,20633.18531452327,22100.782038901856
"JACKSONVILLE, NC",5094.944958088076,4945.83135921108,4914.498975545364,5158.817203687812,5217.045995654239,4971.07527838049,4949.332409995678,5102.709034613416,6275.492605238957,6438.181478378575,6943.761063307763,6463.173814556004,7104.484584910148,6587.824967740482,5985.394546301752,5355.867612787505,5240.656927272989,5329.490225306058,5537.7844387625855,5412.1052663959645,5492.407051076112,5666.428628457064,6239.900394298323,6424.385430110466,6558.248513003879,6305.009217211951,6042.634649664062,5589.245576928192,5607.897741430358,5934.522920023655,6206.367686575512,6541.525286383111,7132.413231675731,8096.9852627148675,8351.990258913413,,,,,10581.543734183297,10285.401136215229,11282.661268556005,11166.291464541464,10783.986228500247,10292.781488795508,10613.272533411551,11009.151721923065,11187.21030778165,12293.582926829267,16170.661904761904,18430.74842161584,19426.13316737855,16159.294524007531,14798.143768743004,13373.87697169824,12951.01729412238,11423.903677055125,9795.399287659207,9796.892995510843,9623.286640462384,9986.40931302441,10037.13080923653,10601.375804076572,11194.185784313726,10192.204948017805,9637.21413070078,8713.713201598435,8206.322657422976,7627.640097833682,7374.006293843512,7601.993886436106,7955.921251755969,8376.249343877369,8596.829977405636,9069.80138354015,9207.587155710904,9164.491969768033
"FLORENCE, SC",9651.43356113768,7817.53495467168,7989.816700703425,7961.993556005399,7767.670973367153,7589.482481303661,7677.7509845931345,7645.401683942255,8235.66443343149,7940.596187730432,7923.094411345896,6895.683032708032,6984.6944357366765,7497.118726260967,7852.435166207882,7927.819943331516,7524.820119698358,7799.993462027992,8099.805858873763,7855.374090622573,7936.513096224814,7269.414074159848,7829.743496732026,7832.794295818784,8438.480496056452,7938.00546873405,7316.8679838235375,8087.458472039026,8125.533023170955,8884.330152032684,7734.573538276069,7044.744240455247,7488.512245693135,7512.80916446064,8871.844089987091,7829.468283987652,9438.510089389058,8580.264779143748,9977.779275232106,9215.883774506416,10565.952168530692,11635.990172009886,12022.436384800923,11976.865693366455,12070.515854552788,14959.457106149212,17164.00982372747,17182.651592769238,14633.196255078608,12389.813100558938,11416.925713171551,11881.641022372154,13302.29531330338,13948.69068111213,13319.978173031976,13107.230175629942,12602.81678980317,12020.038873698457,11984.270139917697,11660.260335996129,12489.584470588235,11862.967635246869,12454.35294117647,12895.555555555557,12345.04894374245,11111.011929706923,10882.112288129863,10950.289014745616,11641.94072285154,10037.231045432183,9574.007861209,9286.498285285606,10613.030309596032,11114.12866295607,11390.781376134364,11863.871922604249,11687.351491322132
"HILO, HI",29001.31853211446,28963.984512513696,30057.54703805916,31526.66094023885,28657.73292224677,26944.840518306763,26380.51037476609,27215.481150409003,26013.75954133442,26056.21968397232,28545.207926401723,29137.820102039524,28639.93384867025,25895.48022628982,28513.782062015,30172.380091571653,30705.43867892835,27343.064709382437,24877.02962430488,26631.084398682236,28536.633185349347,31719.060717060715,29150.79735240605,29730.97426496836,28373.887242299865,27182.489379293304,28833.42971059824,26694.994500532583,25957.797271835352,20969.524283329603,20372.238812090447,24046.143101065205,24801.174804167906,27855.322543414582,27622.612653905217,32194.392629784452,34533.829891288384,40732.18262987013,40692.31799002685,38778.11645082531,36310.85902145918,37670.06592320723,44540.481381535305,43390.25024710252,45788.02734069859,39603.90399870488,41456.17770560143,43624.41251676728,49444.991468253975,52010.97363792364,47758.08024314637,49584.53150005939,49162.68110749816,46461.08089886391,44197.1204125602,40865.88339582374,42955.60414209239,42030.92120447134,43909.73529567483,43277.58061658581,44727.22942610962,40394.11985293267,41544.80011435101,35582.55503153528,37091.618593272826,36833.09663731713,39285.56892774999,40180.54633435509,38696.96297015375,41494.997496092925,44345.58641601844,44023.5116350177,40345.76238039636,35546.53972414636,35388.762002310905,34323.457803816025,34283.198752748955
"ST. CLOUD, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10582.54771627344,14371.544511145235,15211.688779583325,17145.730394318125,14932.873367378816,13697.28539474353,12954.945415106677,12474.065845309384,12282.638959051954,10712.972627730693,11756.55171530978,12396.690476190475,12509.603174603177,11612.991452991451,12090.818414762076,13983.463103406766,15005.685325628989,15079.819368732751,14358.404838818224,13153.369096782482,11640.719044289044,10762.892377622378,9856.603333333334,9564.218378378378,11020.69608671171,12144.932197822824,13018.629577020203,13401.455634590178,13218.72270819244
"RACINE, WI",8182.167190579935,8437.900333979747,9342.783801074447,10177.363266805694,11056.67193036436,10849.65931811762,9575.506925450236,8880.247249745822,8183.457604679068,7893.904831335094,7494.091623026968,7548.7994242347695,7730.462343106022,8563.177566352484,9712.081746284704,10460.955835695022,10925.426533612272,10431.83723879494,10151.629099560983,9050.349034992783,8233.07358248109,7592.973354890055,7391.761907780798,7647.314847024216,7632.031748660903,8149.171156698121,7998.62887568209,8623.268091140128,9092.570288942326,11101.84071093226,12472.846273291923,12660.765517278182,10234.052052581956,7460.723299505665,6945.496543782322,6808.273155476473,8192.612778117984,10300.830546265328,13037.488687782805,14459.147224368173,13772.66752351347,13252.173599183174,12201.783080615824,10480.921876290697,9074.21587392134,8986.601702057169,9015.19901749341,10044.08717948718,9869.70185185185,13254.368518518517,13566.771343377275,13850.138241525425,11293.876908192093,11423.16196212121,11380.937573023468,12610.33812335904,11649.455006475922,11618.361923351442,10665.519510002174,12252.295020206257,13970.477075761812,15362.013605442176,15670.941520467835,16520.002126528445,16280.221424774056,16886.055185205096,16173.474971301352,15647.85423817715,13863.604730474151,11916.226488854923,11728.598161828748,12651.072388632872,14067.045995670996,15437.144723093,16078.335734328954,16212.624283537856,16556.427690392986
"BEND, OR",16474.326599083564,16258.75935226398,15241.292959513334,15532.336113803874,16329.05273417946,16936.07867804394,16489.237353657518,15748.184455410756,15324.019571618575,15089.535945822909,14807.832121902024,15961.446216641923,16265.036559169768,16935.380574761977,15868.56606837624,16910.6637672438,17413.32722571239,17599.762919519315,17052.350234587095,16445.174057761884,16560.852438310154,15666.253514914708,16602.575744456506,17709.168876791915,18021.296534009747,16566.2970195917,15410.332908635672,16663.91405182697,17971.05617680669,19927.18471303981,21615.14138532816,23840.171598319743,24007.181740005053,,33070.738784067085,34948.279524807826,32550.435185185182,32534.179173008622,36933.11924034869,39676.220373034776,39729.82460527606,38699.84976691819,36732.280271949225,34094.9323270823,29343.903738311743,28434.117985368284,34532.73811089909,48051.35354040421,49301.90905749972,44200.73916182163,34084.77938028344,34643.60937089734,34289.84435418214,33343.04635865686,32386.346786061236,31192.500198164824,30240.91999172888,28322.699710302983,28847.715034747656,30638.231995983995,29855.08012221673,29978.704627491898,30206.903329142136,33708.273046827504,34787.39340195261,34039.094137879154,32699.903018410303,31015.757767242278,29046.98765258216,27127.59880487604,24783.028304093565,25588.061801361328,27365.37086033505,28915.06242717533,29500.04369181233,31000.107258302047,32248.64527409009
"SAGINAW, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,7285.562717837881,7588.641388330468,7530.214696601143,7463.413673724649,7574.787015615963,8530.690454769401,8866.827206906155,8976.109788359789,8201.90873015873,7691.013736263736,7588.861138861139,8201.385846857544,8963.249094720792,10040.557175528877,9801.434647681635,9828.488957596934,9127.789579197555,9132.6324247582,8570.39377140856,8051.018023545313,7507.312837533754,7896.870464363852,8521.436169492057,9336.579771352242,9679.738233988232,10740.127412965989,11315.461828550404,11230.624526963104,10345.920739348372,9798.508984840744,9637.003863797912,9384.15649537686,9102.6416625829,9173.738367784148,9651.97224259463,9641.182373313584,10029.200871459696,10876.089835857323,11170.834902270986,12164.275586249983,11042.79006188587,10803.67593943449,9083.6585064843,8653.85549548502,8000.241832281194,7741.555398172667,7735.16919210047,9000.042207973485,9689.040180543552,11266.479271967042,10948.80186048963
"WARNER ROBINS, GA",6247.094568124175,6675.5637126502725,6528.606208876311,6713.844881314984,6968.021879125602,6697.805735930736,6744.871460746461,6590.609367709733,7221.283896711365,7121.950618311013,6927.98634049637,6453.12880495879,6068.423294570354,6341.114967396173,6514.357294984141,6836.3219287908805,6451.077463893402,6638.235652762015,6325.696822242006,6276.982714546767,5710.4988476768485,5819.834949152023,6823.455203897277,7503.93731254002,8295.638370741079,7375.350672328379,6933.524691358026,6551.860082304527,7415.990906677286,8087.541851196103,8003.729852062465,7532.719800636566,7335.134748563869,7948.7352883749345,8527.11630754277,9473.272188385092,9304.890681003584,9964.75925925926,11758.463221963224,13852.436353276353,15180.928205128204,13661.89649122807,12126.26149122807,9983.064529202751,9902.351078910357,9835.424118126042,10189.4426186129,11338.266648384297,13091.625598415922,14959.089985880308,14235.9889757793,13498.733451733451,12219.646013780031,13007.9073774164,12625.117676920816,12133.796195751029,10492.851330431162,10462.265652681805,10970.446014300134,10424.016209000763,9986.91851710597,9344.944552940236,10273.50400815239,10896.2224216013,11394.839519138091,10956.818462950729,9932.980578324605,9172.44320852354,8955.236873393813,8849.107401564093,9668.542364811135,9412.425557628809,10364.936155325257,10422.034396423498,10626.03838608758,9912.19985148785,9450.666664757817
